id,produto,tipo_problema,impacto,nivel_urgencia,relato
d3caae30-8a73-4947-8030-f114c57ad236,renegociacao,evento,financeiro,2,"Lamentavelmente, a renegociação gerou transtornos em função de pagamento da renegociação não reconhecido.. Preciso de uma solução urgente."
c4fc0bdb-e683-45a2-8434-335fa0f466db,pagamentos,evento,tempo_real,3,Informo que o pagamento não foi processado corretamente por causa de falha na confirmação do pagamento.. Peço providências. O sistema apresentou: erro ao gerar comprovante.
deb82818-fbf6-4927-96c9-0f52b0651f83,cartoes,acao_errada,financeiro,2,"É frustrante, mas estou com um problema no meu cartão, pois ocorreu estorno não realizado e não consigo utilizá-lo normalmente.. Não sei mais o que fazer."
6a831958-0125-413e-9fd3-e52fbfaa925a,cartoes,acao_errada,financeiro,2,Pelo amor de Deus! o cartão está com pagamento duplicado no cartão e o atendimento não solucionou.. Vocês precisam resolver isso AGORA!
4967116f-95dd-4469-a731-001508614ada,cartoes,acao_errada,financeiro,2,Informo que o banco ainda não resolveu o cobrança indevida do meu cartão.. Peço providências.
086edb90-7024-4db7-b501-87bf1350d4dd,renegociacao,acao_errada,financeiro,2,QUE FALTA DE RESPEITO! estou enfrentando dificuldades na renegociação devido a valor renegociado divergente.. Vou expor isso nas redes sociais!
7e5a64c7-c606-47c9-998e-81b99b3e9c3a,cartoes,acao_errada,financeiro,2,"Estou decepcionado, pois identifiquei cobrança indevida no cartão e preciso de uma solução.. Já estou cansado dessa situação."
131e21ef-f355-4f6b-9986-ac12522cd793,emprestimos,acao_errada,financeiro,2,Informo que não consigo obter informações corretas por causa de juros acima do contratado no empréstimo.. Peço providências.
8360bf60-ca7d-40b2-9d7e-eb7d145658ae,pagamentos,acao_errada,financeiro,2,"É frustrante, mas o pagamento apresentou inconsistência relacionada a cobrança duplicada.. Não sei mais o que fazer."
70d9c0f8-79b2-410b-9bd1-2dc79e86c3bb,cartoes,evento,tempo_real,3,Preciso relatar que meu cartão apresentou cartão recusado e isso gerou transtornos.. Agradeço a atenção.
b4b0a725-2bd2-41ed-b31b-6de6985dcf91,emprestimos,acao_errada,financeiro,2,"Infelizmente, o banco ainda não solucionou desconto indevido referente ao empréstimo.. Espero que resolvam dessa vez."
cf0dced3-d76a-4b94-90dc-01b3ec5fbcb7,emprestimos,acao_errada,financeiro,2,"É frustrante, mas o empréstimo apresenta inconsistências relacionadas a juros acima do contratado.. Não sei mais o que fazer."
3f0f831a-909f-4b5a-8b6c-0ddbd4461b88,emprestimos,evento,financeiro,2,"Mais uma vez, estou insatisfeito com o empréstimo, pois ocorreu cobrança antes do vencimento.. Isso está me causando muitos transtornos."
f3070ea7-4271-4ed7-8b5b-4a9fe0a4133d,pagamentos,evento,tempo_real,3,"QUE FALTA DE RESPEITO! ao realizar um pagamento, identifiquei falha na confirmação do pagamento.. Vou expor isso nas redes sociais!"
3ede1632-052a-464f-a1fe-e2e0c3d3afce,emprestimos,estado,administrativo,1,Isso é inaceitável! o banco ainda não solucionou saldo devedor incorreto referente ao empréstimo.. Estou perdendo minha paciência!
95edbefd-9143-4416-bb71-e2933528f039,cartoes,evento,financeiro,2,REVOLTANTE! o cartão ficou indisponível após ocorrer compra não reconhecida.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado!
dd7ffac2-c364-4303-8816-eb36cdb4f67e,emprestimos,evento,financeiro,2,Preciso relatar que o empréstimo gerou transtornos devido a cobrança antes do vencimento.. Agradeço a atenção. O sistema apresentou: não foi possível carregar os dados do empréstimo.
0575847b-0c04-4c3c-8947-9ea065bf988f,pagamentos,acao_errada,financeiro,2,Preciso relatar que o pagamento não foi compensado corretamente devido a pagamento para destinatário errado.. Agradeço a atenção.
08320430-f57a-401f-b33f-e901b975fdc6,emprestimos,estado,administrativo,1,"Estou decepcionado, pois meu empréstimo está com status incorreto devido a saldo devedor incorreto.. Já estou cansado dessa situação. O sistema apresentou: erro ao carregar parcelas do empréstimo."
d7b19f8c-41c7-4804-bc5d-b0253d4a7034,emprestimos,acao_errada,financeiro,2,"Mais uma vez, não consigo obter informações corretas por causa de parcelas divergentes no empréstimo.. Isso está me causando muitos transtornos."
31973da8-1964-4231-9cab-8075ce78b4d6,renegociacao,estado,administrativo,1,O processo de renegociação está parado por conta de parcelamento não registrado.. Solicito análise.
c22cebfd-16ef-43a7-9473-e3112311ec43,pagamentos,evento,tempo_real,3,REVOLTANTE! o pagamento foi afetado por pagamento não processado.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado! O sistema apresentou: serviço de pagamentos temporariamente indisponível.
bcc8afa4-e74d-459e-94a8-4a2eb804e098,emprestimos,acao_errada,financeiro,2,"Infelizmente, estou com dificuldades para lidar com o empréstimo por causa de desconto indevido.. Espero que resolvam dessa vez."
f03afa26-9949-459f-b65e-b77e9692d55f,renegociacao,acao_errada,administrativo,1,"Pelo amor de Deus! solicitei renegociação, mas encontrei condições divergentes da proposta.. Vocês precisam resolver isso AGORA!"
716c9f51-d3e7-4691-bf51-451853117b73,cartoes,acao_errada,tempo_real,3,"Estou decepcionado, pois o cartão está com bloqueio indevido do cartão e o atendimento não solucionou.. Já estou cansado dessa situação."
d37cb7ef-b35a-416b-a700-fdd68e09aca5,cartoes,estado,administrativo,1,"Informo que desde duas semanas atras, tento resolver limite incorreto no cartão sem sucesso.. Peço providências."
c03315ef-6526-4ce0-b30b-d66e6ba567e8,renegociacao,estado,administrativo,1,"É frustrante, mas o banco não resolveu dívida renegociada ainda constando em aberto relacionado à renegociação.. Não sei mais o que fazer. O sistema apresentou: não foi possível carregar propostas de renegociação."
02279cf7-b31a-4008-9e7c-3dbe7833e397,pagamentos,acao_errada,financeiro,2,"Lamentavelmente, o banco ainda não resolveu erro no estorno do pagamento em um pagamento.. Preciso de uma solução urgente."
e7706ae7-6fac-4061-bd52-44632660f2f3,emprestimos,estado,administrativo,1,"Desde duas semanas atras, meu empréstimo apresenta saldo devedor incorreto e não foi resolvido.. Sinceramente, estou muito desapontado com o atendimento."
24958095-0128-442a-b25b-606568c5786f,cartoes,acao_errada,financeiro,2,Preciso de ajuda para resolver estorno não realizado no cartão.. Solicito análise.
aa3faaa0-0550-4163-a4ec-1665d611228a,cartoes,acao_errada,tempo_real,3,Não é possível que o banco ainda não resolveu o bloqueio indevido do cartão do meu cartão.! Isso não pode continuar assim!
0270f1c0-f1f5-4a08-acaa-90b04cfd2bfa,pagamentos,acao_errada,financeiro,2,"Estou enfrentando dificuldades em pagamentos por causa de cobrança duplicada.. Sinceramente, estou muito desapontado com o atendimento."
cc4e7c26-48d1-4e28-8663-a95a8a461c0c,pagamentos,acao_errada,financeiro,2,QUE FALTA DE RESPEITO! o pagamento gerou transtornos por conta de pagamento para destinatário errado.. Vou expor isso nas redes sociais!
a92c7609-201c-46aa-b951-4a006d49ede9,pagamentos,evento,tempo_real,3,REVOLTANTE! o pagamento gerou transtornos por conta de pagamento não processado.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado!
46938e54-35f4-4b08-93b1-9fcf2afdc3a5,pagamentos,acao_errada,financeiro,2,Não é possível que o valor do pagamento está incorreto devido a erro no estorno do pagamento.! Isso não pode continuar assim!
7e5d526c-f983-4172-a28b-6302c33eaa0e,cartoes,acao_errada,financeiro,2,"É inadmissível! desde ontem, tento resolver estorno não realizado no cartão sem sucesso.. Exijo uma solução imediata!"
f3164f7f-ae87-4caa-b6fe-2d4890a74543,cartoes,evento,tempo_real,3,"Infelizmente, após uma tentativa de uso, o cartão passou a apresentar cartão recusado.. Espero que resolvam dessa vez."
d372069d-c902-4a4c-a20d-371acc271ca6,cartoes,evento,tempo_real,3,"Infelizmente, meu cartão apresentou cartão recusado e isso gerou transtornos.. Espero que resolvam dessa vez."
620e4966-62c1-45f8-9827-bd13008dfccd,cartoes,evento,financeiro,2,"Após uma tentativa de uso, o cartão passou a apresentar compra não reconhecida.. Sinceramente, estou muito desapontado com o atendimento."
a82409b9-0e2c-4387-969f-3ea3fd7d86e0,cartoes,acao_errada,financeiro,2,Pelo amor de Deus! meu cartão apresentou estorno não realizado e isso gerou transtornos.. Vocês precisam resolver isso AGORA!
723f5701-d260-492d-b9ac-3dc5cd6734be,emprestimos,evento,administrativo,1,É inadmissível! meu empréstimo apresentou erro no contrato do empréstimo e isso está me causando dificuldades.. Exijo uma solução imediata!
a543fc59-380f-43d6-a77b-dd69a3727d55,pagamentos,estado,tempo_real,3,"Mais uma vez, já tentei resolver, mas o pagamento continua com pagamento realizado e não compensado.. Isso está me causando muitos transtornos."
22a4e7f1-0047-42ae-a5b9-70c0c32aadac,cartoes,evento,financeiro,2,"Preciso relatar que ao tentar realizar uma compra, identifiquei lançamento não autorizado no cartão.. Agradeço a atenção."
8f6b10b5-e775-429b-abbf-41c66d446e3a,renegociacao,acao_errada,financeiro,2,Isso é inaceitável! identifiquei valor renegociado divergente ao tentar renegociar minha dívida.. Estou perdendo minha paciência!
88293adb-ed1b-4b69-90f3-0c7d77af9d37,cartoes,acao_errada,financeiro,2,Pelo amor de Deus! identifiquei estorno não realizado ao tentar utilizar o cartão.. Vocês precisam resolver isso AGORA!
80c6d82d-f217-4a50-baf3-ddda5c68de4b,emprestimos,acao_errada,financeiro,2,Venho comunicar que o empréstimo apresenta inconsistências relacionadas a valor do empréstimo incorreto.. Fico no aguardo.
24fcd2a1-c05b-43b9-9cd4-dc0df4b4de93,emprestimos,acao_errada,financeiro,2,"Lamentavelmente, estou com dificuldades para lidar com o empréstimo por causa de juros acima do contratado.. Preciso de uma solução urgente."
ab2d04c2-116b-4ec1-8f20-a5e8f76196bc,cartoes,evento,financeiro,2,Não é possível que meu cartão apresentou lançamento não autorizado recentemente e isso está me prejudicando.! Isso não pode continuar assim!
8d64e44b-f24e-4a32-946e-4ca92d952baa,cartoes,acao_errada,financeiro,2,"O banco ainda não resolveu o pagamento duplicado no cartão do meu cartão.. Sinceramente, estou muito desapontado com o atendimento."
fb5f4379-af95-4f65-8ac9-04e7e7806d2d,cartoes,acao_errada,financeiro,2,"QUE FALTA DE RESPEITO! desde alguns dias, tento resolver estorno não realizado no cartão sem sucesso.. Vou expor isso nas redes sociais!"
0f51f2e5-a708-4c27-bc22-c0bef15c060e,cartoes,acao_errada,financeiro,2,Estou muito insatisfeito! meu cartão apresentou estorno não realizado sem aviso prévio.. Quero uma resposta HOJE!
3bd85367-dc92-4e67-a704-ca22471f0436,emprestimos,acao_errada,financeiro,2,"QUE FALTA DE RESPEITO! já tentei contato, mas o problema de valor do empréstimo incorreto no empréstimo persiste.. Vou expor isso nas redes sociais!"
ad56fd31-bd3c-4cd4-b312-1fd8774bd785,cartoes,acao_errada,financeiro,2,"Estou decepcionado, pois o banco ainda não resolveu o pagamento duplicado no cartão do meu cartão.. Já estou cansado dessa situação."
e2fd9cba-7bd7-4d13-8262-81ea3ebaff82,emprestimos,acao_errada,financeiro,2,"Estou enfrentando um problema no meu empréstimo, pois ocorreu desconto indevido.. Sinceramente, estou muito desapontado com o atendimento."
214bd124-74cb-4011-9f11-98257e68ef16,renegociacao,evento,financeiro,2,Não é possível que identifiquei pagamento da renegociação não reconhecido ao tentar renegociar minha dívida.! Isso não pode continuar assim!
d6c6d0d1-d8df-46f4-963e-cd9bc27d121a,pagamentos,evento,tempo_real,3,"O pagamento não foi processado corretamente por causa de pagamento não processado.. Sinceramente, estou muito desapontado com o atendimento."
92584e42-fd09-49b8-b9d9-338fca5fbb41,emprestimos,acao_errada,financeiro,2,"Estou decepcionado, pois estou com dificuldades para lidar com o empréstimo por causa de parcelas divergentes.. Já estou cansado dessa situação."
8015853f-4f58-4e52-9395-bb039dab77ab,cartoes,evento,tempo_real,3,Estou muito insatisfeito! meu cartão apresentou cartão recusado e isso gerou transtornos.. Quero uma resposta HOJE!
ebacbb30-d698-4a99-90f2-c6b4f8078070,emprestimos,acao_errada,financeiro,2,"Gostaria de informar que estou enfrentando um problema no meu empréstimo, pois ocorreu juros acima do contratado.. Aguardo retorno."
ea574675-86d6-4b11-8c78-9ac38b7189de,cartoes,acao_errada,tempo_real,3,"Lamentavelmente, estou enfrentando dificuldades com meu cartão devido a bloqueio indevido do cartão.. Preciso de uma solução urgente."
ce867ec2-093a-4cf2-a078-ee2a0aba4c9e,emprestimos,acao_errada,financeiro,2,"Mais uma vez, identifiquei valor do empréstimo incorreto no contrato do empréstimo.. Isso está me causando muitos transtornos."
fcc2cf99-f3ed-4362-b3db-d3dd7e68f1d1,renegociacao,estado,administrativo,1,Não é possível que estou enfrentando dificuldades na renegociação devido a dívida renegociada ainda constando em aberto.! Isso não pode continuar assim!
50d6a4f5-1a62-434a-a3d1-dad57f08b8a2,cartoes,estado,administrativo,1,REVOLTANTE! o banco ainda não resolveu o limite incorreto do meu cartão.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado!
abebd39c-ba70-4959-a84f-bb16da072ef4,pagamentos,evento,tempo_real,3,"Informo que estou com um problema em um pagamento, pois ocorreu falha na confirmação do pagamento.. Peço providências."
00840492-b62b-4e70-8a89-dbfae393df96,renegociacao,acao_errada,financeiro,2,ISSO É UMA VERGONHA! a renegociação apresentou falhas relacionadas a valor renegociado divergente.. Vou registrar reclamação no Procon e no Banco Central!
ba2bfd6e-37f9-4bb1-927d-1ae4eb7e1a90,pagamentos,acao_errada,financeiro,2,"Informo que ao realizar um pagamento, identifiquei pagamento duplicado.. Peço providências."
4fd7bdf2-1e73-48eb-b1d1-d16f5cef2f97,renegociacao,acao_errada,financeiro,2,Venho comunicar que a renegociação gerou transtornos em função de valor renegociado divergente.. Fico no aguardo.
850565fa-af0b-4532-8bad-02d1db628d5b,cartoes,evento,financeiro,2,"Venho comunicar que estou com um problema no meu cartão, pois ocorreu lançamento não autorizado e não consigo utilizá-lo normalmente.. Fico no aguardo. O sistema apresentou: falha ao processar compra."
9655dd8c-ac8b-4422-86d8-f94db7fa8611,pagamentos,acao_errada,financeiro,2,"Mais uma vez, o pagamento gerou transtornos por conta de erro no estorno do pagamento.. Isso está me causando muitos transtornos."
afc8f0ab-f87b-4f90-9db3-a9fdf2b9663f,emprestimos,acao_errada,financeiro,2,"Estou muito insatisfeito! estou enfrentando um problema no meu empréstimo, pois ocorreu desconto indevido.. Quero uma resposta HOJE!"
e47deced-a96f-4f02-b37b-e050ffb3f172,cartoes,evento,tempo_real,3,Informo que identifiquei cartão recusado no cartão e preciso de uma solução.. Peço providências. O sistema apresentou: não foi possível carregar os dados do cartão.
5e2ea471-e2a0-4f97-a992-fcfc86d888ca,renegociacao,acao_errada,financeiro,2,Preciso relatar que o valor apresentado na renegociação está incorreto devido a valor renegociado divergente.. Agradeço a atenção.
0ca1822d-288e-4ac5-a6ec-b05958ff5ba6,cartoes,acao_errada,tempo_real,3,"Mais uma vez, estou insatisfeito, pois meu cartão apresentou bloqueio indevido do cartão.. Isso está me causando muitos transtornos."
be8aec61-b267-4957-9dda-13f156f54442,cartoes,acao_errada,financeiro,2,Informo que estou tendo problemas frequentes no cartão relacionados a cobrança indevida.. Peço providências.
30770d71-3bf5-430f-827c-5bd720d20519,cartoes,estado,tempo_real,3,"Lamentavelmente, desde ontem, meu cartão apresenta cartão bloqueado e não tive retorno do banco.. Preciso de uma solução urgente."
3dcd6715-e50f-4bc7-b5ba-18ed7783ac17,emprestimos,acao_errada,financeiro,2,"Lamentavelmente, meu empréstimo foi afetado por parcelas divergentes sem explicação clara.. Preciso de uma solução urgente."
3ebea2cb-2a6c-491b-baf2-c46ace09deea,pagamentos,estado,tempo_real,3,"Estou decepcionado, pois desde ontem, aguardo solução para pagamento pendente no pagamento.. Já estou cansado dessa situação."
69de4013-6a0f-417d-bc8b-0296bed68349,renegociacao,estado,administrativo,1,Venho comunicar que a renegociação não refletiu corretamente por causa de parcelamento não registrado.. Fico no aguardo.
4f55b7da-08c9-401c-b9ee-4d409db4ac22,cartoes,evento,financeiro,2,"ISSO É UMA VERGONHA! estou insatisfeito, pois meu cartão apresentou compra não reconhecida.. Vou registrar reclamação no Procon e no Banco Central! O sistema apresentou: não foi possível carregar os dados do cartão."
05f62039-7263-4df0-b17c-fdf6f5bc10fd,renegociacao,acao_errada,administrativo,1,"Lamentavelmente, a renegociação gerou transtornos em função de condições divergentes da proposta.. Preciso de uma solução urgente."
12b42032-5da7-4844-9b37-5eeb18e01706,cartoes,acao_errada,financeiro,2,"Preciso relatar que estou com um problema no meu cartão, pois ocorreu estorno não realizado e não consigo utilizá-lo normalmente.. Agradeço a atenção."
9b076107-ed6e-47b4-b71b-1a6d26256293,cartoes,acao_errada,tempo_real,3,"Pelo amor de Deus! desde duas semanas atras, tento resolver bloqueio indevido do cartão no cartão sem sucesso.. Vocês precisam resolver isso AGORA!"
0fb92a51-fde1-4be8-96bb-3a2d816b62cc,renegociacao,evento,financeiro,2,"Não é possível que desde alguns dias, percebi pagamento da renegociação não reconhecido na renegociação solicitada.! Isso não pode continuar assim!"
4ccdbe2b-268d-48c1-ab6d-d594311302ed,cartoes,acao_errada,financeiro,2,QUE FALTA DE RESPEITO! o banco ainda não resolveu o estorno não realizado do meu cartão.. Vou expor isso nas redes sociais!
e0a2948c-79a9-4fe7-87c5-bbe3bd580cf0,pagamentos,acao_errada,financeiro,2,QUE FALTA DE RESPEITO! o pagamento apresentou cobrança duplicada e não foi regularizado.. Vou expor isso nas redes sociais!
8f96a4b3-12a9-4950-96c5-15e9dd510c1c,cartoes,estado,administrativo,1,"Isso é inaceitável! desde duas semanas atras, o cartão vem apresentando limite incorreto.. Estou perdendo minha paciência!"
f003422c-4912-48c9-bf4d-29079c4cbd37,pagamentos,estado,tempo_real,3,Informo que o pagamento apresentou pagamento realizado e não compensado e não foi regularizado.. Peço providências.
b89f4e3b-22d7-43d9-b954-cb9515d6813d,renegociacao,evento,financeiro,2,"Estou tentando renegociar minha dívida, mas ocorreu pagamento da renegociação não reconhecido.. Sinceramente, estou muito desapontado com o atendimento. O sistema apresentou: erro ao acessar acordo de renegociação."
82f5cd34-3f03-4c59-927e-6d244491ac48,emprestimos,acao_errada,financeiro,2,"Estou decepcionado, pois meu empréstimo está gerando dificuldades devido a juros acima do contratado.. Já estou cansado dessa situação."
d132a5a4-839a-48f8-a47d-d115aad902b6,emprestimos,acao_errada,financeiro,2,ISSO É UMA VERGONHA! estou com dificuldades para lidar com o empréstimo por causa de valor do empréstimo incorreto.. Vou registrar reclamação no Procon e no Banco Central!
b6bf73f9-8aa8-40b0-b64e-dfb82be7f17e,pagamentos,estado,tempo_real,3,Preciso relatar que identifiquei pagamento realizado e não compensado ao consultar um pagamento realizado.. Agradeço a atenção. O sistema apresentou: falha na comunicação com o banco.
bb03319a-8f4c-48c4-b497-5e3be7adb0cb,renegociacao,evento,administrativo,1,"Preciso relatar que solicitei a renegociação, porém houve renegociação não aplicada.. Agradeço a atenção."
31af1544-afc9-4e02-b240-4b80ffaf1115,cartoes,acao_errada,tempo_real,3,Estou muito insatisfeito! meu cartão apresentou bloqueio indevido do cartão sem aviso prévio.. Quero uma resposta HOJE!
07592ecc-a658-4a9c-bddb-938981510281,cartoes,evento,financeiro,2,É UM ABSURDO! meu cartão apresentou lançamento não autorizado e isso gerou transtornos.. VOU PROCURAR MEUS DIREITOS!
f9d2ba6d-4364-44d2-9eb0-5eb00462f61e,cartoes,evento,tempo_real,3,"Não é possível que ao tentar realizar uma compra, identifiquei cartão recusado no cartão.! Isso não pode continuar assim!"
1f409914-75c7-4297-a876-6e2bab580994,cartoes,acao_errada,tempo_real,3,"É frustrante, mas estou aguardando solução para bloqueio indevido do cartão relacionado ao cartão.. Não sei mais o que fazer."
c7323c81-e272-495a-a9f3-5266be20031d,emprestimos,acao_errada,financeiro,2,NÃO AGUENTO MAIS! identifiquei valor do empréstimo incorreto no contrato do empréstimo.. Vou entrar com ação judicial se não resolverem!
c4d35f54-2f4c-4df2-862e-e09a66a8396b,cartoes,evento,financeiro,2,"Venho comunicar que estou insatisfeito, pois meu cartão apresentou compra não reconhecida.. Fico no aguardo."
8ac8e38b-2198-4ae2-b40e-78d4b63a2230,renegociacao,evento,financeiro,2,Identifiquei pagamento da renegociação não reconhecido após concluir a renegociação.. Solicito análise.
81f319fd-5796-47f0-9e66-58556536eaee,cartoes,estado,tempo_real,3,QUE FALTA DE RESPEITO! o cartão está com cartão bloqueado e o atendimento não solucionou.. Vou expor isso nas redes sociais! O sistema apresentou: erro ao tentar desbloquear cartão.
93210760-c416-4487-8c84-8b483e2fc778,renegociacao,evento,financeiro,2,"Informo que desde alguns dias, percebi pagamento da renegociação não reconhecido na renegociação solicitada.. Peço providências."
15be5fb7-d765-400e-87ec-bb1c4fd798ee,renegociacao,evento,administrativo,1,Informo que identifiquei renegociação não aplicada após concluir a renegociação.. Peço providências.
9b1bd34f-3a8c-410e-916c-e64897d05a3c,pagamentos,acao_errada,financeiro,2,"ISSO É UMA VERGONHA! estou com um problema em um pagamento, pois ocorreu pagamento para destinatário errado.. Vou registrar reclamação no Procon e no Banco Central!"
77d27a8a-c7a2-42d8-bc71-3fd7000ea6a8,emprestimos,acao_errada,financeiro,2,"Preciso relatar que estou insatisfeito com o empréstimo, pois ocorreu juros acima do contratado.. Agradeço a atenção."
3853299a-049d-4403-822e-d6c2e0471909,cartoes,acao_errada,financeiro,2,"É frustrante, mas identifiquei cobrança indevida no cartão e preciso de uma solução.. Não sei mais o que fazer."
7a79850c-b9b1-48eb-a5b8-bd54f799ab68,emprestimos,estado,administrativo,1,Isso é inaceitável! preciso de esclarecimentos sobre saldo devedor incorreto no empréstimo.. Estou perdendo minha paciência! O sistema apresentou: erro ao consultar saldo devedor.
4cc6a0c0-f098-4014-b45b-248cb14062f7,cartoes,acao_errada,financeiro,2,Isso é inaceitável! solicito a regularização do estorno não realizado apresentado no cartão.. Estou perdendo minha paciência!
3086ae42-be29-4d86-8c34-2713be5f7369,pagamentos,acao_errada,financeiro,2,Estou muito insatisfeito! preciso de ajuda para resolver pagamento duplicado em um pagamento.. Quero uma resposta HOJE!
befaf856-8b8d-4bee-9da1-fd8f6af74f0b,cartoes,acao_errada,financeiro,2,É inadmissível! meu cartão apresentou pagamento duplicado no cartão e isso gerou transtornos.. Exijo uma solução imediata!
0318b429-d4a3-4d0f-8c58-1513897504d5,emprestimos,acao_errada,financeiro,2,REVOLTANTE! o empréstimo apresenta inconsistências relacionadas a juros acima do contratado.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado!
71d64f23-4b49-4ae2-99d7-036ad4072787,cartoes,evento,tempo_real,3,"Estou com um problema no meu cartão, pois ocorreu cartão recusado e não consigo utilizá-lo normalmente.. Solicito análise."
6f98206c-ad99-46a8-8395-9fed86b99090,renegociacao,evento,financeiro,2,"Estou decepcionado, pois a renegociação não ocorreu corretamente por causa de renegociação cancelada sem aviso.. Já estou cansado dessa situação."
5f05f1ef-8563-491d-8042-0f4b565b02e0,pagamentos,acao_errada,financeiro,2,Isso é inaceitável! o pagamento gerou transtornos por conta de cobrança duplicada.. Estou perdendo minha paciência!
b84b8db4-3631-440f-9b9c-4aee5b1bf105,emprestimos,acao_errada,financeiro,2,Preciso relatar que meu empréstimo apresentou parcelas divergentes e isso está me causando dificuldades.. Agradeço a atenção.
13751d35-89ed-438a-85db-e765873473c8,emprestimos,acao_errada,financeiro,2,Pelo amor de Deus! meu empréstimo apresentou juros acima do contratado e isso está me causando dificuldades.. Vocês precisam resolver isso AGORA!
5fa627e3-c3c7-466e-ae2e-d3f978d76205,pagamentos,acao_errada,financeiro,2,"Lamentavelmente, estou enfrentando dificuldades em pagamentos por causa de pagamento para destinatário errado.. Preciso de uma solução urgente."
7a78ca91-d03d-41ca-816b-92972b6d53f0,cartoes,acao_errada,financeiro,2,É inadmissível! estou tendo problemas frequentes no cartão relacionados a pagamento duplicado no cartão.. Exijo uma solução imediata!
ecd0381f-b837-4d15-83aa-d1c95f6e5c62,cartoes,estado,administrativo,1,É inadmissível! o banco ainda não resolveu o limite incorreto do meu cartão.. Exijo uma solução imediata!
a9c396d5-58c7-4bd4-99ad-d70a9a15cdcb,pagamentos,evento,tempo_real,3,"Isso é inaceitável! estou insatisfeito com o pagamento, pois ocorreu pagamento não processado.. Estou perdendo minha paciência!"
2812e619-26d9-4e63-9e32-0dbe32ff9489,cartoes,estado,administrativo,1,Não é possível que não consigo utilizar meu cartão corretamente por causa de limite incorreto.! Isso não pode continuar assim!
6f1c5e65-4f49-4e41-90ad-10b36f4312aa,pagamentos,acao_errada,financeiro,2,Venho comunicar que o pagamento não foi compensado corretamente devido a erro no estorno do pagamento.. Fico no aguardo.
597b29da-6b07-4291-b5bb-5db626028e98,cartoes,estado,tempo_real,3,"Mais uma vez, estou enfrentando dificuldades com meu cartão devido a cartão bloqueado.. Isso está me causando muitos transtornos."
590558ec-fa43-4597-99bd-1c8a91bcb884,emprestimos,acao_errada,financeiro,2,NÃO AGUENTO MAIS! meu empréstimo apresentou juros acima do contratado e isso está me causando dificuldades.. Vou entrar com ação judicial se não resolverem!
f7c21c36-9847-4c69-b3cd-f993854b917a,renegociacao,acao_errada,administrativo,1,Pelo amor de Deus! o valor apresentado na renegociação está incorreto devido a proposta de renegociação incorreta.. Vocês precisam resolver isso AGORA!
476b64fd-9a54-447c-ab5f-77ca7b72cda7,cartoes,evento,financeiro,2,Pelo amor de Deus! identifiquei lançamento não autorizado ao tentar utilizar o cartão.. Vocês precisam resolver isso AGORA!
87398803-110f-4d35-888d-0bc0a1a9e2ed,cartoes,estado,tempo_real,3,É UM ABSURDO! não consigo utilizar meu cartão corretamente por causa de cartão bloqueado.. VOU PROCURAR MEUS DIREITOS!
1f6dbca8-f774-409d-bcbd-fc7b9c990a0d,pagamentos,evento,tempo_real,3,Gostaria de informar que o pagamento foi afetado por pagamento não processado.. Aguardo retorno. O sistema apresentou: tempo limite excedido ao processar pagamento.
aac1547f-187d-4512-b4bb-de1f5b1f38d0,cartoes,evento,financeiro,2,"REVOLTANTE! ao tentar realizar uma compra, identifiquei lançamento não autorizado no cartão.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado!"
b2f0dac7-2727-4f7d-8042-8c56d5e808f0,emprestimos,acao_errada,financeiro,2,Não é possível que solicito uma solução para juros acima do contratado relacionado ao empréstimo.! Isso não pode continuar assim!
1cd284e4-4243-4af5-bbd2-4f24c7f4de97,cartoes,acao_errada,financeiro,2,É inadmissível! o banco ainda não resolveu o cobrança indevida do meu cartão.. Exijo uma solução imediata!
d59e54f4-57a7-4b72-a2c2-09424b52b2da,emprestimos,acao_errada,financeiro,2,REVOLTANTE! peço a regularização do juros acima do contratado no meu empréstimo.. Já registrei reclamação no consumidor.gov.br e vou acionar meu advogado!
4e86e09c-e2df-4bf6-b946-133e0194c678,renegociacao,acao_errada,financeiro,2,Gostaria de informar que o valor apresentado na renegociação está incorreto devido a valor renegociado divergente.. Aguardo retorno.
fdafabd0-ed66-46b9-b996-f22cc0c5186c,cartoes,evento,tempo_real,3,"Lamentavelmente, após uma tentativa de uso, o cartão passou a apresentar cartão recusado.. Preciso de uma solução urgente."
994bbcd3-2ed0-427d-b62c-577c1e9b4f81,renegociacao,acao_errada,administrativo,1,Novamente venho relatar que identifiquei condições divergentes da proposta ao tentar renegociar minha dívida.. Já perdi a conta de quantas vezes entrei em contato.
cb0079e4-1b62-47a4-8e75-4d024edb1a1d,emprestimos,acao_errada,financeiro,2,Isso é inaceitável! o empréstimo apresentou falhas causadas por parcelas divergentes.. Estou perdendo minha paciência!
a68af58f-3294-4577-8d3b-ef3dc627284d,cartoes,evento,financeiro,2,"QUE FALTA DE RESPEITO! ao tentar realizar uma compra, identifiquei compra não reconhecida no cartão.. Vou expor isso nas redes sociais!"
